,STATE,COUNTY,PRECINCT,DEM,REP
0,NC,DURHAM,TRANSFER,0,0
1,NC,DURHAM,ABSENTEE,0,0
2,NC,DURHAM,OS NCCU,0,0
3,NC,DURHAM,OS NRL,0,0
4,NC,DURHAM,33,0,0
5,NC,DURHAM,OS BOE,404,31
6,NC,DURHAM,OS ERL,0,0
7,NC,DURHAM,OS DUKE,0,0
8,NC,DURHAM,PROVISIONAL,0,0
9,NC,DURHAM,OS SRL,0,0
10,NC,DURHAM,53-1,0,0
11,NC,DURHAM,35.3,0,0
12,NC,DURHAM,53-2,0,0
13,NC,ORANGE,LI,0,0
14,NC,ORANGE,DA,566,116
15,NC,ORANGE,DM,0,0
16,NC,ORANGE,GB,0,0
17,NC,ORANGE,BP,0,0
18,NC,ORANGE,GL,0,0
19,NC,ORANGE,CA,0,0
20,NC,ORANGE,EA,0,0
21,NC,ORANGE,SJ,0,0
22,NC,ORANGE,CF,0,0
23,NC,ORANGE,CH,0,0
24,NC,ORANGE,ABSENTEE,0,0
25,NC,ORANGE,EH,0,0
26,NC,ORANGE,OW,0,0
27,NC,ORANGE,RF,0,0
28,NC,ORANGE,CS1,0,0
29,NC,ORANGE,CHAPEL OF THE CROSS,0,0
30,NC,ORANGE,BOE,7220,2633
31,NC,ORANGE,LC,0,0
32,NC,ORANGE,ES,0,0
33,NC,ORANGE,CW,0,0
34,NC,ORANGE,WC,0,0
35,NC,ORANGE,TH,274,22
36,NC,ORANGE,NS,0,0
37,NC,ORANGE,H,0,0
38,NC,ORANGE,HF,620,148
39,NC,ORANGE,CX,0,0
40,NC,ORANGE,WD,0,0
41,NC,ORANGE,WDS,0,0
42,NC,ORANGE,EF,0,0
43,NC,ORANGE,CO,0,0
44,NC,ORANGE,SEYMOUR SENIOR CENTER,0,0
45,NC,ORANGE,ENO,0,0
46,NC,ORANGE,CC,0,0
47,NC,ORANGE,PROVISIONAL,0,0
48,NC,ORANGE,SM,0,0
49,NC,ORANGE,MF,331,48
50,NC,ORANGE,GR,0,0
51,NC,ORANGE,CG,199,275
52,NC,ORANGE,CB,0,0
53,NC,ORANGE,CP,0,0
54,NC,ORANGE,PA,0,0
55,NC,ORANGE,NC,0,0
56,NC,ORANGE,WW,210,47
57,NC,ORANGE,CARRBORO TOWN HALL,0,0
58,NC,ORANGE,KM,0,0
59,NC,ORANGE,EFLAND,0,0
60,NC,ORANGE,TO,0,0
61,NC,ORANGE,OG,0,0
62,NC,ORANGE,WH,0,0
63,NC,ORANGE,BC,0,0
64,NC,WAKE,OSCH 1-40,11289,403
65,NC,WAKE,01-39,0,0
66,NC,WAKE,01-11,0,0
67,NC,WAKE,01-16,0,0
68,NC,WAKE,01-20,572,70
69,NC,WAKE,01-40,0,0
70,NC,WAKE,OSCH 41-80,0,0
71,NC,WAKE,OSLL 1-40,0,0
72,NC,WAKE,OSAP 41-80,0,0
73,NC,WAKE,13-02,0,0
74,NC,WAKE,13-05,407,154
75,NC,WAKE,13-08,0,0
76,NC,WAKE,PROVI 81-95,0,0
77,NC,WAKE,OSAP 81-95,0,0
78,NC,WAKE,17-03,0,0
79,NC,WAKE,08-10,0,0
80,NC,WAKE,07-09,0,0
81,NC,WAKE,07-03,0,0
82,NC,WAKE,07-06,0,0
83,NC,WAKE,07-10,0,0
84,NC,WAKE,16-06,0,0
85,NC,WAKE,01-38,0,0
86,NC,WAKE,01-03,0,0
87,NC,WAKE,01-07A,0,0
88,NC,WAKE,01-06,0,0
89,NC,WAKE,01-31,0,0
90,NC,WAKE,01-29,0,0
91,NC,WAKE,01-27,0,0
92,NC,WAKE,04-13,767,598
93,NC,WAKE,04-20,0,0
94,NC,WAKE,01-10,496,248
95,NC,WAKE,01-15,0,0
96,NC,WAKE,OSNR 1-40,0,0
97,NC,WAKE,OSNR 41-80,0,0
98,NC,WAKE,OSTA 1-40,0,0
99,NC,WAKE,OSLL 81-95,0,0
100,NC,WAKE,16-04,0,0
101,NC,WAKE,TRANS 41-80,0,0
102,NC,WAKE,05-05,0,0
103,NC,WAKE,04-01,0,0
104,NC,WAKE,16-11,0,0
105,NC,WAKE,07-13,0,0
106,NC,WAKE,OSLOB 41-80,0,0
107,NC,WAKE,OSWA 1-40,0,0
108,NC,WAKE,OSWA 41-80,681,532
109,NC,WAKE,TRANS 81-95,0,0
110,NC,WAKE,16-03,0,0
111,NC,WAKE,17-11,939,299
112,NC,WAKE,20-01,590,350
113,NC,WAKE,20-04,0,0
114,NC,WAKE,ABSEN 41-80,0,0
115,NC,WAKE,20-14,0,0
116,NC,WAKE,04-03,450,229
117,NC,WAKE,04-04,0,0
118,NC,WAKE,04-06,0,0
119,NC,WAKE,08-11,0,0
120,NC,WAKE,05-06,0,0
121,NC,WAKE,05-01,0,0
122,NC,WAKE,01-09,406,107
123,NC,WAKE,01-51,0,0
124,NC,WAKE,OSWA 81-95,0,0
125,NC,WAKE,OSTA 81-95,527,90
126,NC,WAKE,OSKD 1-40,316,127
127,NC,WAKE,16-05,0,0
128,NC,WAKE,01-41,0,0
129,NC,WAKE,01-44,0,0
130,NC,WAKE,04-16,388,232
131,NC,WAKE,04-21,0,0
132,NC,WAKE,17-01,0,0
133,NC,WAKE,17-07,0,0
134,NC,WAKE,07-12,0,0
135,NC,WAKE,OSTA 41-80,0,0
136,NC,WAKE,OSCA 81-95,0,0
137,NC,WAKE,OSKD 81-95,0,0
138,NC,WAKE,17-05,0,0
139,NC,WAKE,17-04,0,0
140,NC,WAKE,01-18,0,0
141,NC,WAKE,04-18,0,0
142,NC,WAKE,04-19,0,0
143,NC,WAKE,01-46,0,0
144,NC,WAKE,08-06,0,0
145,NC,WAKE,OSLOB 81-95,0,0
146,NC,WAKE,OSCA 1-40,0,0
147,NC,WAKE,16-10,0,0
148,NC,WAKE,13-07,0,0
149,NC,WAKE,18-08,0,0
150,NC,WAKE,ABSEN 1-40,2583,896
151,NC,WAKE,20-16,0,0
152,NC,WAKE,20-09,0,0
