,STATE,COUNTY,PRECINCT,DEM,REP
0,FL,Indian River,1,3,20
1,FL,Indian River,2,125,118
2,FL,Indian River,3,129,357
3,FL,Indian River,4,1,14
4,FL,Indian River,5,549,1081
5,FL,Indian River,6,299,536
6,FL,Indian River,7,297,683
7,FL,Indian River,8,705,1351
8,FL,Indian River,9,924,1827
9,FL,Indian River,10,1010,1894
10,FL,Indian River,11,230,477
11,FL,Indian River,12,137,363
12,FL,Indian River,13,692,2208
13,FL,Indian River,14,381,1121
14,FL,Indian River,15,32,309
15,FL,Indian River,16,421,2086
16,FL,Indian River,17,685,1931
17,FL,Indian River,18,363,1672
18,FL,Indian River,19,328,696
19,FL,Indian River,20,71,206
20,FL,Indian River,21,893,248
21,FL,Indian River,22,456,1239
22,FL,Indian River,23,0,0
23,FL,Indian River,24,126,194
24,FL,Indian River,25,250,655
25,FL,Indian River,26,0,0
26,FL,Indian River,27,651,1404
27,FL,Indian River,28,908,1811
28,FL,Indian River,29,958,1636
29,FL,Indian River,30,478,1089
30,FL,Indian River,31,491,1320
31,FL,Indian River,32,875,2187
32,FL,Indian River,33,335,1014
33,FL,Indian River,34,481,1059
34,FL,Indian River,35,498,1155
35,FL,Indian River,36,259,609
36,FL,Indian River,37,26,63
37,FL,Orange,405,11,48
38,FL,Orange,416,9,0
39,FL,Orange,434,2,13
40,FL,Orange,543,352,710
41,FL,Orange,544,939,1441
42,FL,Orange,545,200,574
43,FL,Brevard,100,337,730
44,FL,Brevard,101,276,460
45,FL,Brevard,102,145,402
46,FL,Brevard,103,600,1514
47,FL,Brevard,104,729,1702
48,FL,Brevard,105,606,1019
49,FL,Brevard,106,291,1035
50,FL,Brevard,107,390,824
51,FL,Brevard,108,826,506
52,FL,Brevard,109,0,0
53,FL,Brevard,110,426,991
54,FL,Brevard,111,493,846
55,FL,Brevard,112,467,1177
56,FL,Brevard,113,541,1047
57,FL,Brevard,114,0,0
58,FL,Brevard,115,0,0
59,FL,Brevard,116,630,1958
60,FL,Brevard,117,501,797
61,FL,Brevard,118,808,1895
62,FL,Brevard,119,251,506
63,FL,Brevard,120,505,82
64,FL,Brevard,121,318,1048
65,FL,Brevard,122,381,715
66,FL,Brevard,123,593,1038
67,FL,Brevard,124,689,1218
68,FL,Brevard,125,669,1340
69,FL,Brevard,126,0,0
70,FL,Brevard,127,190,331
71,FL,Brevard,128,0,2
72,FL,Brevard,129,1,2
73,FL,Brevard,130,0,0
74,FL,Brevard,131,228,388
75,FL,Brevard,132,0,0
76,FL,Brevard,133,0,0
77,FL,Brevard,134,0,0
78,FL,Brevard,135,87,204
79,FL,Brevard,136,0,0
80,FL,Brevard,137,0,0
81,FL,Brevard,138,0,0
82,FL,Brevard,200,370,769
83,FL,Brevard,201,626,2171
84,FL,Brevard,202,500,1139
85,FL,Brevard,203,710,1341
86,FL,Brevard,204,897,1486
87,FL,Brevard,205,990,2936
88,FL,Brevard,206,476,999
89,FL,Brevard,207,195,325
90,FL,Brevard,208,429,748
91,FL,Brevard,209,347,470
92,FL,Brevard,210,205,298
93,FL,Brevard,211,636,1189
94,FL,Brevard,212,420,417
95,FL,Brevard,213,185,129
96,FL,Brevard,214,509,621
97,FL,Brevard,215,285,566
98,FL,Brevard,216,1119,2409
99,FL,Brevard,217,599,1554
100,FL,Brevard,218,113,227
101,FL,Brevard,219,984,1318
102,FL,Brevard,220,124,257
103,FL,Brevard,221,598,1219
104,FL,Brevard,222,708,1345
105,FL,Brevard,223,0,0
106,FL,Brevard,224,951,1723
107,FL,Brevard,225,1,1
108,FL,Brevard,226,605,1012
109,FL,Brevard,227,0,0
110,FL,Brevard,228,0,0
111,FL,Brevard,229,70,268
112,FL,Brevard,230,0,0
113,FL,Brevard,231,235,141
114,FL,Brevard,232,232,538
115,FL,Brevard,233,256,51
116,FL,Brevard,234,54,111
117,FL,Brevard,235,412,933
118,FL,Brevard,236,145,252
119,FL,Brevard,237,13,19
120,FL,Brevard,238,4,27
121,FL,Brevard,300,650,451
122,FL,Brevard,301,0,0
123,FL,Brevard,302,528,1466
124,FL,Brevard,303,1326,1799
125,FL,Brevard,304,0,0
126,FL,Brevard,305,651,1013
127,FL,Brevard,306,453,171
128,FL,Brevard,307,237,578
129,FL,Brevard,308,683,1127
130,FL,Brevard,309,1653,3293
131,FL,Brevard,310,501,930
132,FL,Brevard,311,0,0
133,FL,Brevard,312,466,857
134,FL,Brevard,313,1450,1924
135,FL,Brevard,314,686,1034
136,FL,Brevard,315,950,1053
137,FL,Brevard,316,760,881
138,FL,Brevard,317,0,0
139,FL,Brevard,318,629,1309
140,FL,Brevard,319,0,3
141,FL,Brevard,320,17,40
142,FL,Brevard,321,72,89
143,FL,Brevard,322,1061,1135
144,FL,Brevard,323,0,0
145,FL,Brevard,324,154,298
146,FL,Brevard,400,0,0
147,FL,Brevard,401,732,1733
148,FL,Brevard,402,0,0
149,FL,Brevard,403,243,415
150,FL,Brevard,404,1133,2336
151,FL,Brevard,405,1020,2087
152,FL,Brevard,406,964,2332
153,FL,Brevard,407,75,156
154,FL,Brevard,408,297,417
155,FL,Brevard,409,425,707
156,FL,Brevard,410,141,278
157,FL,Brevard,411,209,353
158,FL,Brevard,412,188,493
159,FL,Brevard,413,46,188
160,FL,Brevard,414,860,1439
161,FL,Brevard,415,543,1197
162,FL,Brevard,416,226,634
163,FL,Brevard,417,788,1691
164,FL,Brevard,418,407,1112
165,FL,Brevard,419,132,436
166,FL,Brevard,420,569,1284
167,FL,Brevard,421,647,1897
168,FL,Brevard,422,828,2015
169,FL,Brevard,423,295,744
170,FL,Brevard,424,484,1114
171,FL,Brevard,425,150,321
172,FL,Brevard,426,250,901
173,FL,Brevard,427,716,1874
174,FL,Brevard,428,891,2019
175,FL,Brevard,429,0,0
176,FL,Brevard,430,154,506
177,FL,Brevard,431,259,622
178,FL,Brevard,432,20,56
179,FL,Brevard,433,8,14
180,FL,Brevard,434,1,1
181,FL,Brevard,435,12,29
182,FL,Brevard,436,0,0
183,FL,Brevard,437,103,179
184,FL,Brevard,500,0,0
185,FL,Brevard,501,162,239
186,FL,Brevard,502,608,960
187,FL,Brevard,503,580,1248
188,FL,Brevard,504,167,289
189,FL,Brevard,505,623,1486
190,FL,Brevard,506,528,958
191,FL,Brevard,507,591,1182
192,FL,Brevard,508,376,795
193,FL,Brevard,509,190,219
194,FL,Brevard,510,1655,2507
195,FL,Brevard,511,439,1154
196,FL,Brevard,512,466,1254
197,FL,Brevard,513,0,0
198,FL,Brevard,514,164,249
199,FL,Brevard,515,0,0
200,FL,Brevard,516,1222,1306
201,FL,Brevard,517,0,0
202,FL,Brevard,518,608,1185
203,FL,Brevard,519,1293,1405
204,FL,Brevard,520,883,1125
205,FL,Brevard,521,936,1217
206,FL,Brevard,522,88,144
207,FL,Brevard,523,180,294
208,FL,Brevard,524,2,3
209,FL,Brevard,525,84,190
210,FL,Brevard,526,0,0
211,FL,Brevard,527,439,561
212,FL,Brevard,528,0,0
213,FL,Brevard,529,324,536
214,FL,Brevard,530,182,351
215,FL,Brevard,999,93,271
