,COUNTY,PRECINCT,STATE,DEM,REP
0,DEKALB,ALLGOOD ELEM,GA,592,88
1,DEKALB,AUSTIN DRIVE,GA,490,38
2,DEKALB,AVONDALE,GA,690,415
3,DEKALB,AVONDALE HIGH - 04,GA,368,95
4,DEKALB,BETHUNE MIDDLE,GA,863,46
5,DEKALB,BROCKETT,GA,491,343
6,DEKALB,BROCKETT ELEM,GA,403,215
7,DEKALB,BROWNS MILL ELEM,GA,0,0
8,DEKALB,CANBY LANE ELEM,GA,456,14
9,DEKALB,CANDLER-MURPHEY CANDLER ELEM,GA,738,46
10,DEKALB,CHAPEL HILL ELEM,GA,0,0
11,DEKALB,CLAIREMONT WEST,GA,0,0
12,DEKALB,CLAIRMONT ROAD,GA,0,0
13,DEKALB,CLARKSTON,GA,0,0
14,DEKALB,COLUMBIA DRIVE,GA,0,0
15,DEKALB,CORALWOOD,GA,0,0
16,DEKALB,COVINGTON,GA,288,47
17,DEKALB,COVINGTON HIGHWAY,GA,0,0
18,DEKALB,CROSSROADS,GA,0,0
19,DEKALB,DUNAIRE ELEM,GA,0,0
20,DEKALB,FAIRINGTON ELEM,GA,0,0
21,DEKALB,FLAKES MILL FIRE STATION,GA,0,0
22,DEKALB,FLAT ROCK ELEM,GA,716,24
23,DEKALB,FLAT SHOALS PARKWAY,GA,717,28
24,DEKALB,FREEDOM MIDDLE,GA,0,0
25,DEKALB,GLENHAVEN,GA,420,54
26,DEKALB,GLENNWOOD - 04,GA,0,0
27,DEKALB,GLENWOOD ROAD,GA,400,38
28,DEKALB,HAMBRICK ELEM,GA,0,0
29,DEKALB,HARRIS-NARVIE J. HARRIS ELEM,GA,0,0
30,DEKALB,HUGH HOWELL,GA,0,0
31,DEKALB,IDLEWOOD ELEM,GA,463,178
32,DEKALB,INDIAN CREEK,GA,0,0
33,DEKALB,JOLLY ELEM,GA,601,114
34,DEKALB,KELLEY CHAPEL ROAD,GA,346,16
35,DEKALB,KING-ML KING JR HIGH,GA,899,25
36,DEKALB,LITHONIA,GA,0,0
37,DEKALB,LITHONIA HIGH,GA,782,16
38,DEKALB,MARBUT ELEM,GA,876,34
39,DEKALB,MATHIS-BOB MATHIS ELEM,GA,0,0
40,DEKALB,MCLENDON,GA,0,0
41,DEKALB,MCWILLIAMS,GA,0,0
42,DEKALB,MEDLOCK,GA,624,219
43,DEKALB,MEMORIAL SOUTH,GA,505,52
44,DEKALB,MIDWAY,GA,493,47
45,DEKALB,MILLER GROVE,GA,0,0
46,DEKALB,MILLER GROVE HIGH,GA,0,0
47,DEKALB,MILLER GROVE ROAD,GA,579,28
48,DEKALB,MILLER-ELDRIDGE L. MILLER ELEM,GA,726,43
49,DEKALB,MONTREAL,GA,0,0
50,DEKALB,NORTH DECATUR,GA,367,89
51,DEKALB,NORTH HAIRSTON,GA,0,0
52,DEKALB,NORTHLAKE,GA,0,0
53,DEKALB,OAK GROVE ELEM,GA,0,0
54,DEKALB,PANOLA,GA,266,19
55,DEKALB,PANOLA ROAD,GA,0,0
56,DEKALB,PANOLA WAY ELEM,GA,0,0
57,DEKALB,PEACHCREST,GA,454,48
58,DEKALB,PINE LAKE,GA,0,0
59,DEKALB,PRINCETON ELEM,GA,578,28
60,DEKALB,RAINBOW ELEM,GA,0,0
61,DEKALB,REDAN ELEM,GA,0,0
62,DEKALB,REDAN MIDDLE,GA,0,0
63,DEKALB,REDAN ROAD,GA,647,29
64,DEKALB,REDAN-TROTTI LIBRARY,GA,0,0
65,DEKALB,REHOBOTH,GA,345,230
66,DEKALB,ROCK CHAPEL ELEM,GA,706,28
67,DEKALB,ROCK CHAPEL ROAD,GA,950,76
68,DEKALB,ROCKBRIDGE ELEM,GA,0,0
69,DEKALB,ROCKBRIDGE ROAD,GA,907,49
70,DEKALB,ROWLAND ELEM,GA,657,48
71,DEKALB,ROWLAND ROAD,GA,499,60
72,DEKALB,SAGAMORE HILLS ELEM,GA,0,0
73,DEKALB,SALEM MIDDLE,GA,0,0
74,DEKALB,SCOTT,GA,587,206
75,DEKALB,SHADOW ROCK ELEM,GA,824,34
76,DEKALB,SHAMROCK,GA,375,182
77,DEKALB,SHAW-ROBERT SHAW ELEM,GA,0,0
78,DEKALB,SMOKE RISE,GA,281,370
79,DEKALB,SNAPFINGER ELEM,GA,448,21
80,DEKALB,SNAPFINGER ROAD NORTH,GA,569,22
81,DEKALB,SNAPFINGER ROAD SOUTH,GA,488,25
82,DEKALB,SOUTH DESHON,GA,831,41
83,DEKALB,SOUTH HAIRSTON,GA,0,0
84,DEKALB,STEPHENSON HIGH,GA,0,0
85,DEKALB,STEPHENSON MIDDLE,GA,785,71
86,DEKALB,STONE MILL ELEM,GA,607,47
87,DEKALB,STONE MOUNTAIN,GA,315,104
88,DEKALB,STONE MOUNTAIN CHAMPION,GA,0,0
89,DEKALB,STONE MOUNTAIN ELEM,GA,0,0
90,DEKALB,STONE MOUNTAIN MIDDLE,GA,494,57
91,DEKALB,STONECREST LIBRARY (STC),GA,0,0
92,DEKALB,STONEVIEW ELEM,GA,346,23
93,DEKALB,VALLEY BROOK,GA,324,101
94,DEKALB,WADSWORTH - 04,GA,0,0
95,DEKALB,WESLEY CHAPEL LIBRARY,GA,600,23
96,DEKALB,WHITE OAK,GA,0,0
97,DEKALB,WOODRIDGE ELEM,GA,723,44
98,DEKALB,WOODROW ROAD,GA,0,0
99,DEKALB,WYNBROOKE ELEM,GA,0,0
100,DEKALB,YOUNG ROAD,GA,370,15
101,GWINNETT,BAYCREEK B,GA,1049,589
102,GWINNETT,BAYCREEK E,GA,467,449
103,GWINNETT,BAYCREEK J,GA,0,0
104,GWINNETT,BERKSHIRE B,GA,0,0
105,GWINNETT,BERKSHIRE D,GA,0,0
106,GWINNETT,BERKSHIRE E,GA,249,393
107,GWINNETT,BERKSHIRE G,GA,0,0
108,GWINNETT,BERKSHIRE H,GA,297,158
109,GWINNETT,BERKSHIRE J,GA,333,487
110,GWINNETT,BERKSHIRE N,GA,263,378
111,GWINNETT,BERKSHIRE Q,GA,0,0
112,GWINNETT,CATES C,GA,452,295
113,GWINNETT,CATES D,GA,0,0
